iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
216,1.145114e-01,4.650410e+01,6.938388e+00,34,75,33,2.763805e-04,2.934899e-05,1.899566e-06,2.905409e-05
217,1.150719e-01,4.542790e+01,7.317409e+00,35,74,34,2.860934e-04,3.154555e-05,1.978098e-06,3.123686e-05
218,1.156913e-01,5.020695e+01,7.474198e+00,29,77,32,2.933963e-04,3.385205e-05,2.052685e-06,3.333799e-05
219,1.169697e-01,5.441486e+01,8.197488e+00,29,77,34,3.005782e-04,3.673460e-05,2.119133e-06,3.610246e-05
220,1.182968e-01,5.870926e+01,9.054469e+00,29,77,33,3.070140e-04,3.988743e-05,2.186775e-06,3.923753e-05
221,1.197306e-01,6.423665e+01,9.572280e+00,29,77,33,3.147986e-04,4.305415e-05,2.265689e-06,4.236266e-05
222,1.216092e-01,7.233949e+01,1.001275e+01,29,77,33,3.238320e-04,4.650148e-05,2.310232e-06,4.578523e-05
223,1.248132e-01,7.677005e+01,1.056576e+01,29,77,33,3.317533e-04,4.955046e-05,2.336463e-06,4.883506e-05
224,1.291608e-01,7.297784e+01,1.275764e+01,29,76,32,3.387009e-04,5.301612e-05,2.389196e-06,5.228167e-05
225,1.335300e-01,7.753678e+01,1.456401e+01,29,76,32,3.417702e-04,5.676012e-05,2.462587e-06,5.597828e-05
226,1.377368e-01,7.732177e+01,1.703690e+01,29,76,34,3.432193e-04,6.090394e-05,2.512322e-06,6.011509e-05
227,1.411350e-01,7.595447e+01,1.688659e+01,29,76,34,3.457199e-04,6.503380e-05,2.566787e-06,6.423523e-05
228,1.436334e-01,8.400394e+01,1.647916e+01,29,76,36,3.492791e-04,6.871764e-05,2.625497e-06,6.787795e-05
229,1.482719e-01,9.579298e+01,1.901684e+01,29,75,34,3.479660e-04,7.175181e-05,2.595407e-06,7.091097e-05
230,1.492535e-01,8.815904e+01,2.038279e+01,29,75,37,3.496055e-04,7.469224e-05,2.640753e-06,7.383514e-05
231,1.495701e-01,9.756506e+01,1.867661e+01,29,75,37,3.478928e-04,7.701044e-05,2.727859e-06,7.609490e-05
232,1.518978e-01,1.005709e+02,2.157880e+01,29,74,34,3.429672e-04,7.782110e-05,2.668805e-06,7.690922e-05
233,1.530892e-01,1.235844e+02,2.109967e+01,29,74,34,3.403125e-04,7.922350e-05,2.769328e-06,7.827934e-05
234,1.534918e-01,1.113542e+02,2.011366e+01,29,73,32,3.355531e-04,7.903892e-05,2.770485e-06,7.804635e-05
235,1.528346e-01,1.029175e+02,2.293975e+01,29,73,34,3.312384e-04,7.820848e-05,2.806781e-06,7.719483e-05
236,1.520327e-01,7.880482e+01,1.827530e+01,29,73,34,3.250997e-04,7.776941e-05,2.813988e-06,7.675661e-05
237,1.505671e-01,8.334595e+01,2.145645e+01,29,72,32,3.170138e-04,7.652766e-05,2.851295e-06,7.546118e-05
238,1.490431e-01,8.655585e+01,1.788057e+01,29,72,34,3.097993e-04,7.549062e-05,2.891395e-06,7.440437e-05
239,1.471277e-01,8.714084e+01,1.817005e+01,29,71,29,3.004919e-04,7.352581e-05,2.837802e-06,7.244064e-05
240,1.452578e-01,7.951599e+01,1.665787e+01,29,71,34,2.948492e-04,7.156267e-05,2.936630e-06,7.043250e-05
241,1.433170e-01,9.180110e+01,1.595345e+01,29,70,27,2.897290e-04,6.925580e-05,2.852460e-06,6.813518e-05
242,1.412912e-01,9.655908e+01,1.521144e+01,29,70,32,2.804383e-04,6.661592e-05,2.898398e-06,6.546426e-05
243,1.393041e-01,1.256152e+02,1.526066e+01,28,70,41,2.702082e-04,6.450248e-05,2.853371e-06,6.333978e-05
244,1.385243e-01,1.135930e+02,1.410587e+01,29,69,43,2.605984e-04,6.278933e-05,2.891897e-06,6.159480e-05
245,1.399021e-01,9.634605e+01,1.487256e+01,28,69,41,2.534454e-04,6.027574e-05,2.825802e-06,5.909427e-05
246,1.423874e-01,1.166999e+02,1.426664e+01,29,68,43,2.494422e-04,5.751034e-05,2.843305e-06,5.633181e-05
247,1.440395e-01,9.913762e+01,1.435637e+01,28,68,42,2.453042e-04,5.458804e-05,2.772135e-06,5.341656e-05
248,1.449816e-01,7.800880e+01,1.370337e+01,29,67,43,2.367197e-04,5.227011e-05,2.756938e-06,5.108642e-05
249,1.467250e-01,9.929201e+01,1.348199e+01,28,67,42,2.244802e-04,4.999094e-05,2.714220e-06,4.881084e-05
250,1.474311e-01,1.042764e+02,1.216317e+01,29,66,43,2.147738e-04,4.785229e-05,2.647192e-06,4.669951e-05
251,1.479780e-01,9.044434e+01,1.166437e+01,28,66,42,2.109260e-04,4.550444e-05,2.631031e-06,4.435762e-05
252,1.489661e-01,1.069465e+02,1.092864e+01,30,65,43,2.087867e-04,4.321310e-05,2.554619e-06,4.210170e-05
253,1.492299e-01,1.008700e+02,1.065773e+01,29,65,43,2.030982e-04,4.006402e-05,2.508279e-06,3.896604e-05
254,1.497075e-01,9.655295e+01,9.955405e+00,30,64,24,1.940362e-04,3.830659e-05,2.438073e-06,3.722891e-05
255,1.498432e-01,8.086262e+01,9.760225e+00,32,67,42,1.822062e-04,3.655372e-05,2.385122e-06,3.550050e-05
256,1.519796e-01,7.334841e+01,9.587240e+00,32,67,42,1.755089e-04,3.462619e-05,2.337068e-06,3.359918e-05
257,1.512319e-01,6.341265e+01,9.242001e+00,31,67,42,1.746788e-04,3.314772e-05,2.242127e-06,3.216905e-05
258,1.507663e-01,9.329969e+01,9.159593e+00,33,66,42,1.715009e-04,3.071544e-05,2.191307e-06,2.978531e-05
259,1.511527e-01,8.491349e+01,9.125659e+00,32,66,42,1.638650e-04,2.903191e-05,2.129288e-06,2.812587e-05
260,1.506294e-01,7.456241e+01,9.055232e+00,32,66,42,1.536889e-04,2.774408e-05,2.034099e-06,2.693591e-05
261,1.499192e-01,6.170670e+01,8.791033e+00,32,66,42,1.452137e-04,2.655676e-05,1.988922e-06,2.576555e-05
262,1.490944e-01,8.463383e+01,8.575899e+00,33,65,42,1.426000e-04,2.525374e-05,1.935600e-06,2.447884e-05
263,1.492800e-01,7.939778e+01,8.625643e+00,28,67,40,1.415736e-04,2.296845e-05,1.871702e-06,2.227533e-05
264,1.489371e-01,6.913892e+01,8.706495e+00,28,67,40,1.379811e-04,2.175392e-05,1.820553e-06,2.107664e-05
265,1.474428e-01,5.724313e+01,8.718545e+00,28,67,40,1.286514e-04,2.113045e-05,1.762430e-06,2.050731e-05
266,1.470989e-01,6.253294e+01,8.686538e+00,28,67,40,1.210829e-04,1.974168e-05,1.691658e-06,1.921086e-05
267,1.463421e-01,5.191831e+01,8.566739e+00,28,66,40,1.178488e-04,1.870849e-05,1.652401e-06,1.819411e-05
268,1.446511e-01,4.599839e+01,8.634359e+00,28,66,40,1.161494e-04,1.791450e-05,1.640167e-06,1.739042e-05
269,1.429206e-01,5.082206e+01,8.688527e+00,28,66,40,1.115500e-04,1.580257e-05,1.567622e-06,1.537610e-05
270,1.420479e-01,5.320026e+01,8.598805e+00,28,66,40,1.037832e-04,1.442107e-05,1.504776e-06,1.403597e-05
271,1.406505e-01,4.967297e+01,8.493592e+00,28,66,40,9.641813e-05,1.476220e-05,1.496555e-06,1.435548e-05
272,1.397195e-01,3.960819e+01,8.418465e+00,28,65,40,9.254149e-05,1.519101e-05,1.523511e-06,1.479727e-05
273,1.387861e-01,3.401497e+01,8.536971e+00,28,65,40,9.011770e-05,1.337226e-05,1.459491e-06,1.308391e-05
274,1.374428e-01,3.061754e+01,8.509612e+00,28,65,40,8.709587e-05,1.127795e-05,1.369061e-06,1.104673e-05
275,1.366071e-01,4.620701e+01,8.408095e+00,28,65,40,8.090620e-05,1.026600e-05,1.323309e-06,1.003094e-05
276,1.359251e-01,4.221343e+01,8.245137e+00,28,65,40,7.095749e-05,1.035729e-05,1.346943e-06,1.010832e-05
277,1.351295e-01,3.310985e+01,8.205420e+00,28,64,40,6.444448e-05,1.072155e-05,1.389401e-06,1.050345e-05
278,1.340311e-01,3.703143e+01,8.276753e+00,28,64,40,6.391386e-05,1.008041e-05,1.379600e-06,9.895777e-06
279,1.325753e-01,3.538265e+01,8.276727e+00,28,64,40,6.534831e-05,8.748208e-06,1.331145e-06,8.589704e-06
280,1.313452e-01,3.009886e+01,8.125137e+00,28,64,40,6.252580e-05,8.466719e-06,1.287986e-06,8.067061e-06
281,1.306384e-01,3.180658e+01,8.050836e+00,28,64,39,5.777992e-05,8.082581e-06,1.271408e-06,7.673249e-06
282,1.300888e-01,3.465915e+01,8.070012e+00,28,64,39,5.746519e-05,7.402810e-06,1.275441e-06,6.996629e-06
283,1.296683e-01,3.310804e+01,7.991540e+00,28,64,39,6.080417e-05,7.276080e-06,1.289702e-06,6.906463e-06
284,1.291360e-01,3.150938e+01,7.934597e+00,28,64,39,6.540903e-05,8.293158e-06,1.303740e-06,7.941118e-06
285,1.283557e-01,3.142669e+01,7.888474e+00,27,65,38,7.039522e-05,9.311015e-06,1.309877e-06,8.970334e-06
286,1.273730e-01,3.082579e+01,7.849130e+00,27,65,38,7.618947e-05,9.668466e-06,1.311412e-06,9.310753e-06
287,1.267619e-01,2.955056e+01,7.782640e+00,27,65,38,8.234494e-05,9.905028e-06,1.313597e-06,9.937198e-06
288,1.263124e-01,3.284934e+01,7.763391e+00,28,63,39,8.853067e-05,1.149543e-05,1.318317e-06,1.150638e-05
289,1.257913e-01,3.244864e+01,7.715303e+00,27,64,38,9.496282e-05,1.248697e-05,1.329058e-06,1.264584e-05
290,1.251842e-01,3.290866e+01,7.697090e+00,27,64,38,1.024818e-04,1.379217e-05,1.345053e-06,1.392802e-05
291,1.243492e-01,3.099568e+01,7.654283e+00,27,64,38,1.137632e-04,1.544798e-05,1.366830e-06,1.556049e-05
292,1.233479e-01,3.271860e+01,7.596548e+00,27,64,38,1.265488e-04,1.742301e-05,1.390470e-06,1.750691e-05
293,1.226702e-01,3.145518e+01,7.501626e+00,27,64,38,1.376213e-04,1.897578e-05,1.417114e-06,1.903120e-05
294,1.223662e-01,3.013467e+01,7.370317e+00,27,64,38,1.485446e-04,1.980734e-05,1.448967e-06,1.983060e-05
295,1.222782e-01,3.545892e+01,7.353522e+00,27,63,38,1.590941e-04,2.024520e-05,1.486505e-06,2.023662e-05
296,1.220302e-01,3.590402e+01,7.323513e+00,27,63,38,1.703508e-04,2.084258e-05,1.529631e-06,2.080127e-05
297,1.215582e-01,3.613215e+01,7.261303e+00,27,63,38,1.846809e-04,2.176357e-05,1.577481e-06,2.169875e-05
298,1.212628e-01,3.448682e+01,7.191051e+00,27,63,38,1.988371e-04,2.238003e-05,1.626892e-06,2.228405e-05
299,1.212578e-01,3.392901e+01,7.090856e+00,27,63,38,2.133056e-04,2.313252e-05,1.674780e-06,2.309878e-05
300,1.217868e-01,3.305171e+01,6.992403e+00,26,64,37,2.250058e-04,2.330900e-05,1.726050e-06,2.324988e-05
301,1.222024e-01,3.927266e+01,6.934968e+00,26,64,37,2.339194e-04,2.396632e-05,1.776710e-06,2.403136e-05
302,1.224771e-01,4.120101e+01,6.872425e+00,26,64,37,2.440143e-04,2.504047e-05,1.832242e-06,2.507320e-05
303,1.225633e-01,4.387709e+01,6.795417e+00,26,64,37,2.559302e-04,2.717398e-05,1.891497e-06,2.687103e-05
304,1.224631e-01,4.734025e+01,7.007374e+00,53,61,33,2.679755e-04,2.931355e-05,1.962230e-06,2.900559e-05
305,1.226967e-01,4.817340e+01,7.111979e+00,48,58,34,2.771238e-04,3.208094e-05,2.023892e-06,3.173246e-05
306,1.231074e-01,4.408367e+01,7.666130e+00,48,58,33,2.829228e-04,3.458527e-05,2.083810e-06,3.422978e-05
307,1.233780e-01,4.834945e+01,7.998165e+00,44,56,34,2.892777e-04,3.714674e-05,2.147865e-06,3.655822e-05
308,1.235115e-01,5.512796e+01,8.748792e+00,41,55,33,2.998391e-04,4.028397e-05,2.223927e-06,3.961292e-05
309,1.234963e-01,5.746761e+01,9.698449e+00,41,55,32,3.103152e-04,4.330022e-05,2.287301e-06,4.259665e-05
310,1.233404e-01,7.037568e+01,1.040504e+01,41,55,34,3.176590e-04,4.655147e-05,2.352861e-06,4.582600e-05
311,1.233756e-01,7.251915e+01,1.078734e+01,41,55,34,3.223488e-04,5.026352e-05,2.438121e-06,4.949500e-05
312,1.236634e-01,9.179732e+01,1.155820e+01,42,56,32,3.262195e-04,5.385449e-05,2.516416e-06,5.305539e-05
313,1.238638e-01,8.019144e+01,1.303313e+01,41,56,33,3.314095e-04,5.795883e-05,2.580501e-06,5.711749e-05
314,1.251785e-01,6.474221e+01,1.461948e+01,41,56,34,3.352489e-04,6.165660e-05,2.625279e-06,6.078891e-05
315,1.278410e-01,8.361465e+01,1.482616e+01,41,56,36,3.388748e-04,6.517186e-05,2.644309e-06,6.426706e-05
316,1.323521e-01,8.651425e+01,1.637170e+01,42,57,30,3.396381e-04,6.895481e-05,2.697372e-06,6.801303e-05
317,1.374333e-01,1.090074e+02,1.919344e+01,42,57,32,3.366161e-04,7.182142e-05,2.815585e-06,7.083233e-05
318,1.400955e-01,1.040609e+02,1.814357e+01,42,57,33,3.364580e-04,7.409696e-05,2.861626e-06,7.304602e-05
319,1.416579e-01,1.005850e+02,1.879786e+01,42,58,32,3.330018e-04,7.571071e-05,2.850693e-06,7.463520e-05
320,1.433797e-01,8.533953e+01,2.085863e+01,42,58,34,3.324978e-04,7.663562e-05,2.962096e-06,7.550061e-05
321,1.436601e-01,8.496353e+01,1.906886e+01,42,58,34,3.290519e-04,7.689017e-05,3.003161e-06,7.570021e-05
322,1.434379e-01,9.694792e+01,2.139804e+01,42,59,32,3.238522e-04,7.679914e-05,3.000457e-06,7.558867e-05
323,1.426515e-01,8.974847e+01,1.928919e+01,42,59,34,3.171944e-04,7.628976e-05,3.081282e-06,7.503152e-05
324,1.428835e-01,8.896512e+01,1.884793e+01,42,60,30,3.131716e-04,7.515314e-05,3.075426e-06,7.386183e-05
325,1.423166e-01,8.530583e+01,1.938652e+01,42,60,34,3.063207e-04,7.380262e-05,3.102006e-06,7.249433e-05
326,1.409415e-01,7.810861e+01,1.651347e+01,42,61,29,2.979682e-04,7.231283e-05,3.071042e-06,7.098257e-05
327,1.424654e-01,8.339066e+01,1.867614e+01,42,61,34,2.897265e-04,7.074220e-05,3.098779e-06,6.939705e-05
328,1.454496e-01,8.053831e+01,1.536594e+01,43,62,24,2.847097e-04,6.916771e-05,3.076050e-06,6.782098e-05
329,1.481543e-01,8.567655e+01,1.717603e+01,42,62,34,2.793657e-04,6.682137e-05,3.052911e-06,6.545608e-05
330,1.508107e-01,1.438892e+02,1.496173e+01,43,63,24,2.702665e-04,6.450426e-05,3.056714e-06,6.311310e-05
331,1.537012e-01,1.151787e+02,1.403377e+01,42,63,34,2.602788e-04,6.213104e-05,2.977405e-06,6.078445e-05
332,1.556540e-01,9.521468e+01,1.414902e+01,42,63,42,2.527437e-04,5.948552e-05,2.958627e-06,5.812934e-05
333,1.577621e-01,9.036339e+01,1.360814e+01,43,64,43,2.492588e-04,5.731976e-05,2.934574e-06,5.596904e-05
334,1.597030e-01,9.593829e+01,1.360127e+01,42,64,42,2.453307e-04,5.410312e-05,2.870571e-06,5.275742e-05
335,1.612979e-01,9.626457e+01,1.357313e+01,43,65,43,2.360219e-04,5.172067e-05,2.815112e-06,5.038815e-05
336,1.636211e-01,9.919614e+01,1.375344e+01,42,65,42,2.267945e-04,4.965359e-05,2.743588e-06,4.837127e-05
337,1.654658e-01,8.459312e+01,1.219799e+01,43,66,43,2.182594e-04,4.781789e-05,2.702983e-06,4.654811e-05
338,1.661774e-01,7.897820e+01,1.222619e+01,42,66,42,2.144350e-04,4.474061e-05,2.643110e-06,4.352139e-05
339,1.679774e-01,8.712907e+01,1.119747e+01,44,67,43,2.116726e-04,4.252026e-05,2.565693e-06,4.131077e-05
340,1.686139e-01,7.795630e+01,1.080709e+01,43,67,43,2.045207e-04,4.016664e-05,2.507678e-06,3.900107e-05
341,1.687086e-01,6.621234e+01,1.060125e+01,45,68,43,1.947966e-04,3.839578e-05,2.447021e-06,3.725466e-05
342,1.694675e-01,8.180928e+01,1.059332e+01,44,68,43,1.885486e-04,3.701798e-05,2.373434e-06,3.594861e-05
343,1.706262e-01,7.438148e+01,9.695763e+00,46,69,23,1.836729e-04,3.486778e-05,2.308775e-06,3.382401e-05
344,1.710075e-01,6.745828e+01,9.563520e+00,45,69,43,1.812389e-04,3.281460e-05,2.232210e-06,3.182247e-05
345,1.709107e-01,6.096445e+01,9.358039e+00,47,66,42,1.759641e-04,3.068928e-05,2.166214e-06,2.978145e-05
346,1.713379e-01,6.060472e+01,9.347465e+00,46,66,42,1.681076e-04,3.020498e-05,2.114353e-06,2.932172e-05
347,1.707944e-01,7.485402e+01,9.162925e+00,46,66,42,1.597030e-04,2.840507e-05,2.040559e-06,2.759303e-05
348,1.695448e-01,6.814920e+01,8.950937e+00,46,66,42,1.564910e-04,2.642778e-05,1.991602e-06,2.563905e-05
349,1.691503e-01,5.831934e+01,8.950809e+00,42,65,40,1.561778e-04,2.537750e-05,1.962250e-06,2.459920e-05
350,1.676695e-01,7.097990e+01,8.838238e+00,43,66,41,1.496388e-04,2.351286e-05,1.876948e-06,2.284930e-05
351,1.668201e-01,6.764443e+01,8.939797e+00,42,66,40,1.404803e-04,2.294001e-05,1.814747e-06,2.233977e-05
352,1.651066e-01,5.941930e+01,9.021186e+00,42,66,40,1.369400e-04,2.313043e-05,1.828752e-06,2.250285e-05
353,1.646798e-01,5.321937e+01,9.011537e+00,42,66,40,1.339798e-04,2.039375e-05,1.758098e-06,1.985875e-05
354,1.637075e-01,5.425102e+01,8.846500e+00,42,66,40,1.315370e-04,1.769142e-05,1.667627e-06,1.722661e-05
355,1.614795e-01,5.102549e+01,8.708615e+00,42,67,40,1.268074e-04,1.746911e-05,1.656837e-06,1.698249e-05
356,1.598883e-01,5.126737e+01,8.886249e+00,42,67,40,1.177772e-04,1.891717e-05,1.713991e-06,1.843859e-05
357,1.586749e-01,4.474276e+01,8.877531e+00,42,67,40,1.103255e-04,1.788041e-05,1.677605e-06,1.747615e-05
358,1.567027e-01,4.699857e+01,8.795760e+00,42,67,40,1.092324e-04,1.518290e-05,1.563800e-06,1.484224e-05
359,1.555528e-01,4.404885e+01,8.532476e+00,42,67,40,1.095838e-04,1.329422e-05,1.491141e-06,1.297573e-05
360,1.544839e-01,3.904490e+01,8.490959e+00,43,68,40,1.035339e-04,1.302563e-05,1.509813e-06,1.270268e-05
361,1.533484e-01,4.165042e+01,8.550134e+00,42,68,40,9.164253e-05,1.357025e-05,1.561192e-06,1.329827e-05
362,1.529907e-01,3.988629e+01,8.505723e+00,42,68,40,8.374543e-05,1.336915e-05,1.556430e-06,1.313383e-05
363,1.523267e-01,3.789103e+01,8.447972e+00,43,69,40,8.370545e-05,1.205500e-05,1.500045e-06,1.183006e-05
364,1.509065e-01,4.138121e+01,8.489758e+00,43,69,40,8.525199e-05,1.059365e-05,1.455456e-06,1.036135e-05
365,1.487422e-01,3.940460e+01,8.485458e+00,42,68,39,8.149642e-05,9.716368e-06,1.438627e-06,9.480953e-06
366,1.477889e-01,3.241201e+01,8.526642e+00,42,68,39,7.199150e-05,9.478794e-06,1.444154e-06,9.260839e-06
367,1.467171e-01,3.619417e+01,8.456869e+00,42,68,39,6.379499e-05,9.462256e-06,1.456410e-06,9.257118e-06
368,1.452982e-01,4.012695e+01,8.310710e+00,42,68,39,6.254033e-05,8.977066e-06,1.463316e-06,8.788903e-06
369,1.446790e-01,3.770411e+01,8.424265e+00,42,69,39,6.463644e-05,8.114087e-06,1.462111e-06,7.933958e-06
370,1.438154e-01,3.515240e+01,8.420318e+00,42,69,39,6.468013e-05,8.764780e-06,1.457768e-06,8.386304e-06
371,1.426312e-01,3.046160e+01,8.377598e+00,42,69,39,6.449172e-05,8.677140e-06,1.452891e-06,8.306176e-06
372,1.411907e-01,3.265722e+01,8.301039e+00,42,69,39,6.792511e-05,8.391563e-06,1.452537e-06,8.005769e-06
373,1.403745e-01,3.092237e+01,8.216207e+00,42,69,39,7.326026e-05,8.828546e-06,1.458757e-06,8.454675e-06
374,1.395095e-01,3.544429e+01,8.065577e+00,42,70,39,7.844597e-05,9.466950e-06,1.470325e-06,9.546403e-06
375,1.384678e-01,3.697980e+01,8.099381e+00,42,70,39,8.382733e-05,1.023610e-05,1.482688e-06,1.042150e-05
376,1.372526e-01,3.263876e+01,8.082515e+00,42,70,39,8.967367e-05,1.099695e-05,1.501762e-06,1.116294e-05
377,1.360804e-01,3.216386e+01,8.023984e+00,42,70,39,9.587905e-05,1.204121e-05,1.523741e-06,1.218171e-05
378,1.356483e-01,3.225259e+01,7.959515e+00,41,69,38,1.040261e-04,1.385192e-05,1.547387e-06,1.397297e-05
379,1.350887e-01,3.085217e+01,7.914824e+00,41,69,38,1.137540e-04,1.512662e-05,1.573205e-06,1.522338e-05
380,1.342802e-01,3.310212e+01,7.823353e+00,41,69,38,1.244000e-04,1.629816e-05,1.601765e-06,1.636236e-05
381,1.333076e-01,3.614024e+01,7.686183e+00,41,69,38,1.361618e-04,1.760437e-05,1.630411e-06,1.764520e-05
382,1.328327e-01,3.483533e+01,7.652067e+00,41,70,38,1.472904e-04,1.878502e-05,1.659431e-06,1.879924e-05
383,1.323294e-01,3.438098e+01,7.669328e+00,41,70,38,1.584897e-04,1.965222e-05,1.687255e-06,1.963579e-05
384,1.316392e-01,3.475219e+01,7.641058e+00,41,70,38,1.699374e-04,2.023109e-05,1.717875e-06,2.018602e-05
385,1.310051e-01,3.432500e+01,7.605522e+00,41,70,38,1.832996e-04,2.059286e-05,1.755898e-06,2.051941e-05
386,1.309532e-01,3.778954e+01,7.497416e+00,41,70,38,1.972184e-04,2.116891e-05,1.795022e-06,2.114366e-05
387,1.305875e-01,4.261438e+01,7.386106e+00,41,70,38,2.100515e-04,2.187466e-05,1.836734e-06,2.182767e-05
388,1.309355e-01,4.019338e+01,7.246918e+00,41,71,38,2.206494e-04,2.226517e-05,1.875482e-06,2.234449e-05
389,1.311381e-01,4.051572e+01,7.257117e+00,41,71,38,2.318428e-04,2.392305e-05,1.912396e-06,2.365668e-05
390,1.310925e-01,4.191342e+01,7.272217e+00,41,71,38,2.441230e-04,2.623346e-05,1.953112e-06,2.597121e-05
391,1.307411e-01,4.416862e+01,7.270803e+00,41,71,38,2.563593e-04,2.852137e-05,2.011320e-06,2.825225e-05
392,1.303509e-01,5.177785e+01,7.148024e+00,41,71,38,2.650484e-04,3.124470e-05,2.067176e-06,3.094124e-05
393,1.304820e-01,5.368381e+01,7.309722e+00,65,72,33,2.723383e-04,3.362233e-05,2.117497e-06,3.331497e-05
394,1.304192e-01,4.819558e+01,7.471251e+00,65,72,32,2.819307e-04,3.605797e-05,2.172237e-06,3.574477e-05
395,1.301556e-01,5.209201e+01,8.030019e+00,66,71,32,2.917027e-04,3.857305e-05,2.240594e-06,3.816743e-05
396,1.296945e-01,5.978944e+01,8.193190e+00,60,75,34,2.995041e-04,4.196616e-05,2.304051e-06,4.141068e-05
397,1.291598e-01,6.798014e+01,8.549160e+00,60,75,34,3.063109e-04,4.518894e-05,2.359746e-06,4.461179e-05
398,1.289018e-01,6.854144e+01,9.835736e+00,59,75,33,3.152802e-04,4.845551e-05,2.429770e-06,4.785120e-05
